,Цена,Адрес,Цена за метр,"Площадь, кв.м",Расстояние от центра
4142,26358546.0,"Москва,СЗАО,Хорошёво-Мнёвники,Причальный проезд,8к1•до центра 6,7 км",301585.0,87.40005636885124,6.7
4143,8000000.0,"Москва,Новая Москва,Щербинка,НМАО,Вишнёвая улица,8•до центра 26,8 км",176211.0,45.40011690530103,26.8
4144,23889452.0,"Москва,САО,Дмитровский район,Дмитровское шоссе,107•до центра 15,1 км",272711.0,87.59988412641954,15.1
4145,10300000.0,"Москва,ЮВАО,Марьино,Донецкая улица,27•до центра 13,2 км",259446.0,39.699976102927,13.2
4146,12723621.0,"Москва,ЮАО,Нагатино-Садовники,Нагатинская набережная,10•до центра 8 км",375328.0,33.900004795805266,0.0
4147,12400000.0,"Москва,ВАО,Преображенское,Большая Черкизовская улица,3к6•до центра 7,7 км",274336.0,45.200046658112676,7.7
4148,13942832.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,4 км",370820.0,37.6,16.4
4149,8450000.0,"Москва,ЮВАО,Некрасовка,улица Недорубова,18к2•до центра 20,5 км",276144.0,30.59997682368619,20.5
4150,13068101.0,"Москва,Новая Москва,НМАО,к2.2•до центра 17 км",236441.0,55.2700293096375,0.0
4151,14000000.0,"Москва,САО,Ховрино,улица Дыбенко,7к1•до центра 16,6 км",347050.0,40.340008644287565,16.6
4152,27910034.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,3 км",310733.0,89.8199869341203,16.3
4153,11500000.0,"Москва,ЮВАО,Кузьминки,улица Юных Ленинцев,47к4•до центра 10,1 км",241597.0,47.599928807063,10.1
4154,25818828.0,"Москва,САО,Хорошёвский район,улица Зорге,9•до центра 7,9 км",443014.0,58.27993697716099,7.9
4155,11950000.0,"Москва,ЮАО,Орехово-Борисово Южное,Ясеневая улица,33к1•до центра 18 км",178358.0,67.0000784938158,0.0
4156,13136744.0,"Москва,ЮВАО,Текстильщики,1-й Грайвороновский проезд,3•до центра 7,2 км",265926.0,49.399998495822146,7.2
4157,19900000.0,"Москва,ЮАО,Нагатино-Садовники,1-й Нагатинский проезд,14•до центра 8,6 км",168074.0,118.40022847079263,8.6
4158,13217734.0,"Москва,САО,Головинский район,Кронштадтский бульвар,вл9-11•до центра 13 км",346014.0,38.19999768795482,0.0
4159,10800000.0,"Москва,ЮВАО,Текстильщики,к5•до центра 8,9 км",276215.0,39.09997646760676,8.9
4160,52910493.0,"Москва,ЗАО,Раменки,Винницкая улица,8к1•до центра 10 км",545469.0,97.0,0.0
4161,10800000.0,"Москва,ЮВАО,Текстильщики,к5•до центра 8,9 км",276215.0,39.09997646760676,8.9
4162,19783575.0,"Москва,ЦАО,Замоскворечье,Дубининская улица•В центре",746550.0,26.5,0.0
4163,13750000.0,"Москва,ЮВАО,Южнопортовый район,Волгоградский проспект,32/3к2•до центра 5,8 км",371622.0,36.99996232731108,5.8
4164,12999610.0,"Москва,ЮВАО,Рязанский район,2-я Институтская улица,6с1•до центра 9,9 км",239580.0,54.259996660823106,9.9
4165,12250000.0,"Москва,СЗАО,Южное Тушино,Нелидовская улица,15к1•до центра 15,3 км",290974.0,42.099981441640836,15.3
4166,51372200.0,"Москва,СЗАО,Хорошёво-Мнёвники,улица Нижние Мнёвники,3с1•до центра 11 км",614500.0,83.6,0.0
4167,4900000.0,"Москва,ЮВАО,Печатники,улица Гурьянова,5•до центра 9,4 км",302469.0,16.200007273472654,9.4
4168,19231678.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,2 км",330498.0,58.18999812404311,16.2
4169,11700000.0,"Москва,ВАО,Новогиреево,Сапёрный проезд,4•до центра 12,6 км",260579.0,44.90001112906259,12.6
4170,11430306.0,"Москва,САО,Тимирязевский район,3-й Нижнелихоборский проезд,вл1•до центра 11,1 км",322890.0,35.4,11.1
4171,12800000.0,"Москва,ЮВАО,Рязанский район,улица Академика Скрябина,8•до центра 11,7 км",266667.0,47.999940000075,11.7
4172,8282528.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,6 км",220280.0,37.6,25.6
4173,10150000.0,"Москва,ЗАО,Можайский район,улица Толбухина,11к1•до центра 14,4 км",274324.0,37.00004374389408,14.4
4174,7330860.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,6 км",250200.0,29.3,25.6
4175,12350000.0,"Москва,СВАО,Северное Медведково,улица Грекова,22•до центра 15,6 км",257829.0,47.899964705289165,15.6
4176,8168108.0,"Москва,Новая Москва,деревня Середнево,НМАО•до центра 29,5 км",146120.0,55.9,29.5
4177,8000000.0,"Москва,Новая Москва,ТАО,Вышгородская улица,21",108196.0,73.93988687197309,0.0
4178,18318348.0,"Москва,СВАО,Бутырский район,улица Руставели,14с1•до центра 6,7 км",230130.0,79.6,6.7
4179,8999000.0,"Москва,ЦАО,Таганский район,Волгоградский проспект,1с1•до центра 3,8 км",344789.0,26.10002059230428,3.8
4180,26606752.0,"Москва,ЮВАО,Южнопортовый район,Волгоградский проспект,32/5•до центра 5,7 км",329210.0,80.81999939248504,5.7
4181,16000000.0,"Москва,ЮВАО,Марьино,улица Перерва,33•до центра 12,8 км",264026.0,60.600092415140935,12.8
4182,26606752.0,"Москва,ЮВАО,Южнопортовый район,Волгоградский проспект,32/5•до центра 5,7 км",329210.0,80.81999939248504,5.7
4183,18000000.0,"Москва,ЦАО,Таганский район,Волгоградский проспект,1с1•до центра 3,8 км",450000.0,40.0,3.8
4184,9342710.0,"Москва,СВАО,Бабушкинский район,Кольская улица,8с9•до центра 12 км",289248.0,32.29999861710366,0.0
4185,16000000.0,"Москва,ЮВАО,Марьино,Братиславская улица,14•до центра 13,4 км",208605.0,76.69998322187867,13.4
4186,13486591.0,"Москва,Новая Москва,НМАО,к2.2•до центра 17,1 км",194527.0,69.33017524559573,17.1
4187,30999999.0,"Москва,ЦАО,Красносельский район,Ананьевский переулок,5с12•В центре",397436.0,77.99997735484456,0.0
4188,16764810.0,"Москва,ЗАО,Очаково-Матвеевское,Озёрная улица,9с2•до центра 11,8 км",381018.0,44.00004724186259,11.8
4189,22500000.0,"Москва,ЗАО,Тропарёво-Никулино,улица Мичуринский Проспект, Олимпийская Деревня,9•до центра 13,2 км",304054.0,74.0000131555579,13.2
4190,10796926.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",185196.0,58.29999568025227,19.4
4191,12100000.0,"Москва,ВАО,Перово,Братская улица,8/16•до центра 10,1 км",268889.0,44.99998140496636,10.1
4192,9825680.0,"Москва,ЮЗАО,Черёмушки,улица Намёткина,вл10•до центра 11,2 км",373600.0,26.3,11.2
4193,10680000.0,"Москва,ВАО,Косино-Ухтомский,Большая Косинская улица,12•до центра 15,3 км",209412.0,50.9999426966936,15.3
4194,8831900.0,"Москва,Новая Москва,НМАО",203500.0,43.4,0.0
4195,15900000.0,"Москва,ЦАО,Таганский район,Нижегородская улица,14к2•до центра 4,1 км",441667.0,35.99997283020919,4.1
4196,8282528.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,6 км",220280.0,37.6,25.6
4197,12390000.0,"Москва,ЮЗАО,Зюзино,Севастопольский проспект,77к2•до центра 11,5 км",275333.0,45.000054479484845,11.5
4198,12738195.0,"Москва,Новая Москва,НМАО",211950.0,60.1,0.0
4199,5000000.0,"Москва,СВАО,Отрадное,улица Пестеля,8А•до центра 12,6 км",221239.0,22.599993672001773,12.6
4200,12732036.0,"Москва,СЗАО,Хорошёво-Мнёвники,3-я Хорошёвская улица•до центра 8,7 км",412040.0,30.9,8.7
4201,4900000.0,"Москва,САО,Западное Дегунино,Дегунинская улица,1к4•до центра 13,4 км",326667.0,14.99998469389317,13.4
4202,11350872.0,"Москва,ВАО,Метрогородок,улица Николая Химушина,2/7с37•до центра 11 км",211770.0,53.6,0.0
4203,9900000.0,"Москва,СВАО,Северный,Челобитьевское шоссе,12к2•до центра 18,4 км",256477.0,38.59995243238185,18.4
4204,11750686.0,"Москва,ЮВАО,Люблино,Люблинская улица,вл72•до центра 12 км",189222.0,62.09999894304045,0.0
4205,18900000.0,"Москва,САО,Сокол,Волоколамское шоссе,13•до центра 10 км",247382.0,76.40006144343566,0.0
4206,28200000.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе•до центра 14,1 км",376000.0,75.0,14.1
4207,16000000.0,"Москва,ЮАО,Коломенская улица,9•до центра 9,5 км",308880.0,51.8000518000518,9.5
4208,5702400.0,"Москва,Новая Москва,НМАО•до центра 29,8 км",198000.0,28.8,29.8
4209,10900000.0,"Москва,САО,Восточное Дегунино,Дубнинская улица,24к4•до центра 14 км",272500.0,40.0,0.0
4210,13506080.0,"Москва,Новая Москва,НМАО•до центра 29,9 км",173600.0,77.8,29.9
4211,21500000.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,71к2•до центра 14,2 км",295330.0,72.79991873497444,14.2
4212,19644652.0,"Москва,ЮВАО,Южнопортовый район•до центра 5,5 км",316339.0,62.10000031611657,5.5
4213,10600000.0,"Москва,ЮВАО,Выхино-Жулебино,улица Авиаконструктора Миля,11к1•до центра 16,6 км",280423.0,37.8000378000378,16.6
4214,7635120.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,8 км",219400.0,34.8,25.8
4215,6500000.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,88к5с5•до центра 13,8 км",357143.0,18.19999272000291,13.8
4216,6179085.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к1•до центра 8,8 км",282150.0,21.9,8.8
4217,9850000.0,"Москва,ЮАО,Чертаново Южное,Россошанский проезд,8к2•до центра 17,5 км",253866.0,38.79999684873122,17.5
4218,17241360.0,"Москва,ВАО,Метрогородок,Тагильская улица,вл4•до центра 10,7 км",288800.0,59.7,10.7
4219,15300000.0,"Москва,ЮЗАО,Зюзино,улица Каховка,9к3•до центра 11,8 км",278182.0,54.99996405231108,11.8
4220,11107870.0,"Москва,ЮВАО,Печатники,Южнопортовая улица,28Ас16•до центра 7 км",334574.0,33.200039453155355,0.0
4221,16800000.0,"Москва,ЮЗАО,Котловка,Нагорная улица,5к4•до центра 8 км",357447.0,46.99997482144206,0.0
4222,20452469.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,2 км",303855.0,67.30996363397016,16.2
4223,8500000.0,"Москва,ЮВАО,Марьино,улица Верхние Поля,32к2•до центра 12,9 км",270701.0,31.399957887115303,12.9
4224,18969823.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,95к2•до центра 16,2 км",325998.0,58.18999809814784,16.2
4225,8950000.0,"Москва,САО,Коптево,Михалковская улица,6•до центра 10,8 км",257184.0,34.799987557546345,10.8
4226,7950879.0,"Москва,САО,Западное Дегунино,Ижорская улица,5•до центра 15,9 км",243892.0,32.599999179964904,15.9
4227,9300000.0,"Москва,Новая Москва,НМАО,Красулинская улица,19•до центра 21 км",344444.0,27.00003483875463,0.0
4228,22840675.0,"Москва,СВАО,Останкинский район,Олонецкая улица•до центра 11,4 км",299040.0,76.37999933119315,11.4
4229,11990000.0,"Москва,ЮВАО,Нижегородский район,Перовское шоссе,10к1•до центра 8 км",287530.0,41.69999652210204,0.0
4230,11867067.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,вл3с9•до центра 12,2 км",331020.0,35.85,12.2
4231,15000000.0,"Москва,САО,Левобережный,Фестивальная улица,41к4•до центра 14,8 км",340136.0,44.10000705600113,14.8
4232,16825411.0,"Москва,ЮАО,Даниловский район,Автозаводская улица,23с186•до центра 15 км",402522.0,41.79997863470817,0.0
4233,7700000.0,"Москва,ВАО,Ивановское,улица Молостовых,11к6•до центра 13,3 км",265517.0,29.000026363660332,13.3
4234,8374572.0,"Москва,СВАО,Отрадное,Сигнальный проезд,16с1•до центра 10,9 км",237240.0,35.3,10.9
4235,13999890.0,"Москва,ЗАО,Раменки,Мичуринский проспект,54к1•до центра 10,6 км",434779.0,32.20001426011836,10.6
4236,27850000.0,"Москва,СВАО,Марфино,улица Академика Королёва,21•до центра 7,5 км",463703.0,60.05999529871491,7.5
4237,13950000.0,"Москва,СЗАО,Щукино,Волоколамское шоссе,24к1•до центра 10,8 км",242609.0,57.499927867474,10.8
4238,9380448.0,"Москва,Новая Москва,деревня Середнево,НМАО•до центра 29,5 км",165440.0,56.7,29.5
4239,26100000.0,"Москва,СВАО,Ростокино,1-я улица Леонова,18•до центра 10,3 км",372857.0,70.00002681993365,10.3
4240,11576250.0,"Москва,СЗАО,Щукино,Волоколамское шоссе,24к2•до центра 10,8 км",220500.0,52.5,10.8
4241,12899000.0,"Москва,ЮАО,Орехово-Борисово Южное,Ясеневая улица,6•до центра 18,3 км",211806.0,60.9000689310029,18.3
4242,17288535.0,"Москва,ЮВАО,Рязанский район,2-я Институтская улица,6с1•до центра 9,9 км",214020.0,80.7799971965237,9.9
4243,10200000.0,"Москва,ЗАО,Очаково-Матвеевское,Озёрная улица,19к2•до центра 13,4 км",261538.0,39.000068823650864,13.4
4244,8539470.0,"Москва,ЮАО,Царицыно,Кавказский бульвар,51с3•до центра 13,9 км",215100.0,39.7,13.9
4245,10580000.0,"Москва,ЮАО,Даниловский район,Автозаводская улица,23с928•до центра 5,8 км",240455.0,43.99991682435383,5.8
4246,7616137.0,"Москва,ЮВАО,Нижегородский район,Перовское шоссе,4с2•до центра 7,7 км",321356.0,23.699999377637262,7.7
4247,13700000.0,"Москва,САО,Беговой,улица Правды,33с3•до центра 4,8 км",326190.0,42.00006131395812,4.8
4248,8160768.0,"Москва,Новая Москва,посёлок Коммунарка,НМАО,улица Александры Монаховой,5к3•до центра 24,5 км",253440.0,32.2,24.5
4249,10600000.0,"Москва,ЮВАО,Лефортово,улица Крузенштерна,10к1•до центра 5,1 км",371930.0,28.499986556610114,5.1
4250,7557570.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,71/13к1•до центра 14,3 км",335892.0,22.5,14.3
4251,8500000.0,"Москва,САО,Коптево,8-й Новоподмосковный переулок,4•до центра 10,2 км",274194.0,30.999948941260566,10.2
4252,27769112.0,"Москва,ЮВАО,Южнопортовый район,Сосинская улица,43•до центра 4,6 км",417895.0,66.44997427583483,4.6
4253,9700000.0,"Москва,ЮВАО,Текстильщики,улица Юных Ленинцев,7•до центра 9,4 км",255263.0,38.00002350516918,9.4
4254,18675360.0,"Москва,СВАО,Марфино,Ботаническая улица,29•до центра 9,2 км",432000.0,43.23,9.2
4255,12500000.0,"Москва,ВАО,Косино-Ухтомский,улица Дмитриевского,23•до центра 17,8 км",241779.0,51.70010629541854,17.8
4256,17955504.0,"Москва,САО,Головинский район,Кронштадтский бульвар,вл9-11•до центра 13 км",285008.0,63.0,0.0
4257,9300000.0,"Москва,Новая Москва,НМАО,Саларьевская улица,14к3•до центра 20 км",434579.0,21.40002163012939,0.0
4258,10026000.0,"Москва,ЮВАО,Люблино,Люблинская улица•до центра 12 км",225000.0,44.56,0.0
4259,14449999.0,"Москва,ЮВАО,Выхино-Жулебино,улица Авиаконструктора Миля,26•до центра 17 км",221966.0,65.10005586441167,0.0
4260,21905976.0,"Москва,ЮАО,проспект Андропова,1•до центра 7,5 км",487449.0,44.94003680385025,7.5
4261,12000000.0,"Москва,Новая Москва,НМАО,Скандинавский бульвар,23к1•до центра 23,1 км",300000.0,40.0,23.1
4262,6694850.0,"Москва,Новая Москва,НМАО",260500.0,25.7,0.0
4263,6500000.0,"Москва,ЮВАО,Некрасовка,Покровская улица,17Ак2•до центра 20,5 км",240741.0,26.999970923108236,20.5
4264,13420144.0,"Москва,ЮВАО,Рязанский район,2-я Институтская улица,6с1•до центра 9,9 км",236520.0,56.73999661762219,9.9
4265,9500000.0,"Москва,САО,Тимирязевский район•до центра 11 км",297806.0,31.899961720045937,0.0
4266,29399174.0,"Москва,ЮАО,Даниловский район,Дубининская улица,59•до центра 4 км",504274.0,58.29999960339022,0.0
4267,17500000.0,"Москва,СВАО,Отрадное,улица Декабристов,2к3•до центра 12,8 км",291667.0,59.999931428649795,12.8
4268,9850880.0,"Москва,ЮЗАО,Черёмушки,улица Намёткина,вл10•до центра 11,2 км",384800.0,25.6,11.2
4269,14000000.0,"Москва,ЗАО,Фили-Давыдково,к2.2•до центра 11,1 км",323326.0,43.29995113291229,11.1
4270,10395840.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,6 км",203840.0,51.0,25.6
4271,14000000.0,"Москва,ВАО,Гольяново,Амурская улица,1Ак3•до центра 10,6 км",238095.0,58.8000588000588,10.6
4272,9526480.0,"Москва,Новая Москва,НМАО,1",217898.0,43.71990564392514,0.0
4273,9900000.0,"Москва,САО,Савёловский район,улица Нижняя Масловка,18•до центра 5,3 км",309375.0,32.0,5.3
4274,53257050.0,"Москва,ЦАО,Замоскворечье,Мытная улица•В центре",346500.0,153.7,0.0
4275,24000000.0,"Москва,ЗАО,Дорогомилово,Большая Дорогомиловская улица,5•до центра 4 км",413793.0,58.00001450000362,0.0
4276,6531402.0,"Москва,Новая Москва,деревня Середнево,НМАО,к3•до центра 29,4 км",189316.0,34.5,29.4
4277,14500000.0,"Москва,САО,Тимирязевский район,Дмитровское шоссе,54к1•до центра 11 км",284314.0,50.999950758668234,0.0
4278,41891502.0,"Москва,ЮАО,Даниловский район,Автозаводская улица,23•до центра 6,1 км",472283.0,88.69999978826255,6.1
4279,11500000.0,"Москва,ЮАО,Орехово-Борисово Южное,улица Генерала Белова,28к1•до центра 17,6 км",359375.0,32.0,17.6
4280,7128000.0,"Москва,Новая Москва,НМАО•до центра 29,7 км",176000.0,40.5,29.7
4281,11100000.0,"Москва,ЗАО,Можайский район,Барвихинская улица,10•до центра 15,3 км",241304.0,46.000066306401884,15.3
4282,12817223.0,"Москва,ЮАО,Чертаново Центральное,улица Красного Маяка,26к4•до центра 16,5 км",317258.0,40.39999936959825,16.5
4283,24000000.0,"Москва,СВАО,Марьина Роща,Шереметьевская улица,26•до центра 5,8 км",328767.0,73.00002737501026,5.8
4284,21032946.0,"Москва,ЮАО,Москворечье-Сабурово,2-й Котляковский переулок,1с1•до центра 11,4 км",327820.0,64.16004514672686,11.4
4285,7400000.0,"Москва,Новая Москва,НМАО,улица Василия Ощепкова,6•до центра 24,1 км",308333.0,24.000025945973995,24.1
4286,11810907.0,"Москва,СВАО,Бутырский район,улица Руставели,14с1•до центра 6,7 км",287370.0,41.1,6.7
4287,25550000.0,"Москва,СВАО,Алексеевский район,Новоалексеевская улица,16к2•до центра 6,4 км",440517.0,58.00003178083933,6.4
4288,14420000.0,"Москва,городской округ Красногорск,5-я Мякининская улица,с20•до центра 16,4 км",303069.0,47.57992404369962,16.4
4289,12450000.0,"Москва,ЮВАО,Кузьминки,Волгоградский проспект,98к2•до центра 10,9 км",299279.0,41.599978615272036,10.9
4290,29879070.0,"Москва,ЗАО,Очаково-Матвеевское,Озёрная улица,6•до центра 12,1 км",343833.0,86.89994852152063,12.1
4291,10900000.0,"Москва,ВАО,Перово,2-я Владимирская улица,37к2•до центра 10,2 км",247727.0,44.0000484404203,10.2
4292,5850600.0,"Москва,Новая Москва,НМАО•до центра 29,9 км",199000.0,29.4,29.9
4293,8200000.0,"Москва,ЮВАО,Рязанский район,улица Фёдора Полетаева,17к1•до центра 11,3 км",251534.0,32.59996660491226,11.3
4294,12396595.0,"Москва,СЗАО,Митино,Муравская улица,10•до центра 19,7 км",194304.0,63.79999897068511,19.7
4295,10000000.0,"Москва,ЮАО,Москворечье-Сабурово,Каширское шоссе,36•до центра 11,7 км",322581.0,30.99996590003751,11.7
4296,15768320.0,"Москва,ЮВАО,Лефортово,улица Золоторожский Вал,22•до центра 4,3 км",406400.0,38.8,4.3
4297,9600000.0,"Москва,САО,Коптево,улица Клары Цеткин,18к3•до центра 9,8 км",300000.0,32.0,9.8
4298,7226260.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,вл3с9•до центра 12,1 км",330570.0,21.85999939498442,12.1
4299,21480000.0,"Москва,ЮАО,Даниловский район,Автозаводская улица,23Бк2•до центра 6,1 км",457021.0,47.00002844508239,6.1
4300,12832782.0,"Москва,ЮВАО,Текстильщики,1-й Грайвороновский проезд,3•до центра 7,5 км",203792.0,62.96999882232865,7.5
4301,9000000.0,"Москва,ЮАО,Чертаново Центральное,Варшавское шоссе,144к1•до центра 16,5 км",238727.0,37.699966907806825,16.5
4302,14814990.0,"Москва,ВАО,Метрогородок,Тагильская улица,вл4•до центра 10,8 км",351900.0,42.1,10.8
4303,10150000.0,"Москва,Новая Москва,посёлок Внуково,НМАО,2-я Рейсовая улица,12•до центра 25,7 км",243405.0,41.70004724635895,25.7
4304,8432910.0,"Москва,ЮАО,Царицыно,Кавказский бульвар,51с3•до центра 14 км",234900.0,35.9,0.0
4305,16350000.0,"Москва,СЗАО,Митино,улица Барышиха,50•до центра 20,9 км",218000.0,75.0,20.9
4306,21380000.0,"Москва,СВАО,Марфино,улица Академика Королёва,21•до центра 7,5 км",489021.0,43.72000384441568,7.5
4307,8600000.0,"Москва,СВАО,Лианозово,Псковская улица,5к4•до центра 17,6 км",260606.0,33.00000767442039,17.6
4308,14027000.0,"Москва,Новая Москва,НМАО",207500.0,67.6,0.0
4309,8780000.0,"Москва,ЮАО,Бирюлёво Восточное,6-я Радиальная улица,7/6к1•до центра 16,6 км",238457.0,36.82005560750995,16.6
4310,14974876.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к4•до центра 8,7 км",252954.0,59.19999683736964,8.7
4311,11000000.0,"Москва,ЦАО,Таганский район,Нижегородская улица,32с3•до центра 4,6 км",366667.0,29.99997272729752,4.6
4312,15926246.0,"Москва,ЗАО,Раменки,улица Лобачевского,3•до центра 11,2 км",610201.0,26.099999836119572,11.2
4313,12500000.0,"Москва,СЗАО,Строгино,Строгинский бульвар,13к3•до центра 14,9 км",283447.0,44.09995519444552,14.9
4314,9289499.0,"Москва,Новая Москва,НМАО,1",249987.0,37.15992831627245,0.0
4315,14090000.0,"Москва,Новая Москва,НМАО,улица Анны Ахматовой,11к1•до центра 22,5 км",223651.0,62.999941873722896,22.5
4316,8347680.0,"Москва,СВАО,Северное Медведково,Полярная улица,39к1•до центра 15,6 км",223200.0,37.4,15.6
4317,20700000.0,"Москва,СЗАО,Митино,Пятницкое шоссе,21•до центра 18,9 км",338789.0,61.09997668165141,18.9
4318,13959000.0,"Москва,САО,Дмитровский район,Дмитровское шоссе,107•до центра 15 км",326909.0,42.699956256940006,0.0
4319,9500000.0,"Москва,СВАО,Свиблово,Лазоревый проезд,14•до центра 10,8 км",250000.0,38.0,10.8
4320,24133466.0,"Москва,ЮВАО,Лефортово,улица Золоторожский Вал,22•до центра 4,3 км",366770.0,65.8,4.3
4321,19500000.0,"Москва,ЮВАО,Южнопортовый район,5-я Кожуховская улица,21•до центра 6,3 км",304688.0,63.99989497453132,6.3
4322,13732920.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к4•до центра 8,7 км",268746.0,51.09999776740863,8.7
4323,10500000.0,"Москва,ЗАО,Солнцево,улица 50 лет Октября,9•до центра 17,4 км",262500.0,40.0,17.4
4324,34148457.0,"Москва,ЗАО,Раменки,Винницкая улица,8к4•до центра 9,9 км",542039.0,63.0,9.9
4325,14400000.0,"Москва,ЮЗАО,Ясенево,Ясногорская улица,13к2•до центра 17,5 км",351220.0,40.999943055634645,17.5
4326,17249629.0,"Москва,САО,Головинский район,Кронштадтский бульвар,вл9-11•до центра 13 км",272506.0,63.299997064284824,0.0
4327,4700000.0,"Москва,ЦАО,Таганский район,Марксистская улица,9•до центра 3,5 км",290123.0,16.200025506423138,3.5
4328,4542960.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",227148.0,20.0,19.4
4329,20000000.0,"Москва,ЦАО,Тверской район,2-й Лесной переулок,10•до центра 3,9 км",333333.0,60.00006000006,3.9
4330,8685699.0,"Москва,Новая Москва,НМАО,к2.2•до центра 17,1 км",241941.0,35.90007067838853,17.1
4331,15900000.0,"Москва,САО,Дмитровский район,Дмитровское шоссе,107Ак1•до центра 14,9 км",289617.0,54.90009219072085,14.9
4332,5913760.0,"Москва,САО,Западное Дегунино,Ижорская улица,5•до центра 15,9 км",295688.0,20.0,15.9
4333,12850000.0,"Москва,ЮАО,Кленовый бульвар,18•до центра 8,8 км",290724.0,44.1999972482492,8.8
4334,29805720.0,"Москва,ЦАО,Замоскворечье,Мытная улица•В центре",435120.0,68.5,0.0
4335,8000000.0,"Москва,ЮВАО,Рязанский район,улица Михайлова,30Ак4•до центра 10,2 км",361991.0,22.09999696125042,10.2
4336,14547816.0,"Москва,ЮВАО,Южнопортовый район,1-й Дубровский проезд,78/14с1•до центра 5 км",269404.0,54.0,0.0
4337,10500000.0,"Москва,ЮЗАО,Северное Бутово,улица Знаменские Садки,11•до центра 20,3 км",269923.0,38.899982587626845,20.3
4338,49371540.0,"Москва,ЗАО,Раменки,улица Лобачевского,2•до центра 11,3 км",495201.0,99.70000060581461,11.3
4339,11500000.0,"Москва,СЗАО,Щукино,улица Рогова,14•до центра 11,2 км",275120.0,41.799941843559175,11.2
4340,6077607.0,"Москва,ЮВАО,Люблино,к15•до центра 11,9 км",308508.0,19.69999805515578,11.9
4341,11700000.0,"Москва,ЮВАО,Кузьминки,Волгоградский проспект,95•до центра 9,5 км",307895.0,37.999967521395284,9.5
4342,21364066.0,"Москва,САО,Головинский район,Кронштадтский бульвар,вл9-11•до центра 13 км",251638.0,84.89999920520748,0.0
4343,12900000.0,"Москва,ЮВАО,Рязанский район,2-й Грайвороновский проезд,44к2•до центра 8,4 км",331620.0,38.89994572100597,8.4
4344,10493500.0,"Москва,ЮЗАО,Черёмушки,улица Намёткина,вл10•до центра 11,2 км",338500.0,31.0,11.2
4345,12000000.0,"Москва,Новая Москва,НМАО,проспект Куприна,40к2•до центра 26 км",154103.0,77.86999604160853,0.0
4346,13711238.0,"Москва,СВАО,Бабушкинский район,Кольская улица,2•до центра 12,1 км",269376.0,50.89999851508672,12.1
4347,8000000.0,"Москва,ЮВАО,Люблино,улица Верхние Поля,7к2•до центра 12,3 км",266667.0,29.999962500046873,12.3
4348,14087169.0,"Москва,САО,Головинский район,Кронштадтский бульвар,вл9-11•до центра 13 км",306910.0,45.9,0.0
4349,14500000.0,"Москва,ЮАО,Даниловский район,5-я Кожуховская улица,10•до центра 6 км",353659.0,40.999946275932466,0.0
4350,15844500.0,"Москва,ЗАО,Филёвский Парк,улица Барклая,6с3•до центра 7,5 км",315000.0,50.3,7.5
4351,12300000.0,"Москва,СВАО,Отрадное,улица Пестеля,1•до центра 12,2 км",277027.0,44.40000433170774,12.2
4352,8481900.0,"Москва,Новая Москва,деревня Середнево,НМАО•до центра 29,5 км",147000.0,57.7,29.5
4353,18000000.0,"Москва,СВАО,Ярославский район,улица Красная Сосна,3с1•до центра 11,4 км",225000.0,80.0,11.4
4354,23518450.0,"Москва,СВАО,Свиблово,проезд Серебрякова,11-13к1•до центра 10,8 км",323500.0,72.7,10.8
4355,20500000.0,"Москва,ЮЗАО,Черёмушки,улица Каховка,33к1•до центра 11,2 км",264175.0,77.60007570739093,11.2
4356,7590584.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,6 км",232840.0,32.6,25.6
4357,9200000.0,"Москва,ЮЗАО,Котловка,Нахимовский проспект,22•до центра 9,5 км",291139.0,31.60002610436939,9.5
4358,15838605.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к4•до центра 8,7 км",248254.0,63.799999194373505,8.7
